metabolite,platform_name,super_pathway,sub_pathway,challenge_time,challenge,mean_response,log2_foldchange,p_value,neg_log10_p_value,abs_log2_foldchange
trigonelline (n'-methylnicotinate),Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,240,Fasting,0.592185361831121,-1.49701911464379,2.70510634457073e-14,13.5678156570075,1.49701911464379
12-hete,Metabolon HD4 [nt-ms],Lipids,Eicosanoid,30,OLTT,-0.409138815712062,-1.49562725936154,4.34260507292199e-10,9.36224966463949,1.49562725936154
12-hete,Metabolon HD4 [nt-ms],Lipids,Eicosanoid,120,OLTT,-0.409057067871295,-1.49554551152078,4.34260507292199e-10,9.36224966463949,1.49554551152078
spermidine,Metabolon HD4 [nt-ms],Amino Acids,Polyamine Metabolism,30,OLTT,-0.335729337453353,-1.49506868955651,2.50786930577528e-12,11.6006950999225,1.49506868955651
1-methylurate,Metabolon HD4 [nt-ms],Xenobiotics,Xanthine Metabolism,360,Fasting,0.0634435466366708,-1.49468050749582,2.57375884504697e-05,4.58943214786357,1.49468050749582
3-methylhistidine,Metabolon HD4 [nt-ms],Amino Acids,Histidine Metabolism,600,Fasting,0.464479707926666,-1.49419355495752,7.97402868472517e-52,51.0983222063968,1.49419355495752
maltose,Metabolon HD4 [nt-ms],Carbohydrates,Glycogen Metabolism,90,OLTT,0.591184254289422,1.49383605159732,4.87102917867804e-13,12.3123792688883,1.49383605159732
3-methyl-2-oxovalerate,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",840,Fasting,0.881737187597872,1.49354362270479,9.80155895157669e-25,24.0087048436726,1.49354362270479
4-hydroxyhippurate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,840,Fasting,-0.635106710037004,-1.49174759071588,9.48137580180918e-11,10.0231286394783,1.49174759071588
glucose,Metabolon HD4 [nt-ms],Carbohydrates,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",120,OLTT,1.77871307079942,1.49158447447248,1.95153046965543e-18,17.7096246635988,1.49158447447248
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,480,OLTT,-0.0769815013453107,-1.49091821729746,1.2426623685817e-64,63.9056468531604,1.49091821729746
15-methylpalmitate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Branched",240,OLTT,-0.714940476959845,-1.48943112275072,3.17035747066116e-20,19.4988917665574,1.48943112275072
hexadecanedioate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Dicarboxylate",840,Fasting,1.05192812612488,1.48549233553262,2.5378246319385e-62,61.5955383917026,1.48549233553262
5-dodecenoate (12:1n7),Metabolon HD4 [nt-ms],Lipids,Medium Chain Fatty Acid,840,Fasting,1.13657330957332,1.48446743258994,3.6025691921595e-11,10.4433876692275,1.48446743258994
1-linolenoyl-gpc (18:3),Metabolon HD4 [nt-ms],Lipids,Lysolipid,420,OLTT,1.56149835569148,1.48312684452673,5.0975734975683e-16,15.2926365037826,1.48312684452673
2-hydroxydecanoate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Monohydroxy",60,OLTT,0.43235642911828,1.48292280806716,3.99387675505015e-24,23.3986053409244,1.48292280806716
pregnenolone sulfate,Metabolon HD4 [nt-ms],Lipids,Steroid,360,OLTT,-0.217393942720376,-1.48216712486657,8.53185157895318e-09,8.0689567081924,1.48216712486657
n-palmitoyl glycine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Glycine),120,OLTT,-0.260965526976039,-1.48200911819144,1.00035260327799e-12,11.9998468933334,1.48200911819144
methyl-4-hydroxybenzoate sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,840,Fasting,-0.553582942271508,-1.48079953182386,1.50328115065486e-10,9.82295978803637,1.48079953182386
hyocholate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,720,Fasting,-0.459258914219633,-1.48044895671224,1.86011746616406e-13,12.7304596292788,1.48044895671224
caffeine,Metabolon HD4 [nt-ms],Xenobiotics,Xanthine Metabolism,960,Fasting,-0.222945234539204,-1.47932047632767,0.0279717856536919,1.5532798083946,1.47932047632767
1-arachidonoyl-gpi (20:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,120,OLTT,0.0176489609622623,-1.47891909778571,0.000435703412157405,3.36080903892739,1.47891909778571
3-phenylpropionate (hydrocinnamate),Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,600,Fasting,-0.527187512653317,-1.47811468808744,5.61028860992558e-09,8.25101479676985,1.47811468808744
maltose,Metabolon HD4 [nt-ms],Carbohydrates,Glycogen Metabolism,120,OLTT,0.573728566449415,1.47638036375731,4.87102917867804e-13,12.3123792688883,1.47638036375731
deoxycholate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,120,OLTT,1.43765570435165,1.47439651195399,2.32976444163932e-14,13.6326879875009,1.47439651195399
cholate,Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,480,Fasting,-0.660696727668977,-1.47346336172408,4.73060171867035e-11,10.3250836147637,1.47346336172408
gamma-glutamylglycine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,1920,Fasting,-0.533570159277614,-1.47284714350598,3.68246335626865e-16,15.4338615660738,1.47284714350598
2-docosahexaenoyl-gpc (22:6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,180,OLTT,-0.307022322833297,-1.47230288219351,0.0032300372347204,2.49079247124772,1.47230288219351
17alpha-hydroxypregnenolone sulfate,Metabolon HD4 [nt-ms],Lipids,Steroid,90,OLTT,-0.139445668330018,-1.47081938615053,0.000596763028278784,3.22419809088372,1.47081938615053
17alpha-hydroxypregnenolone sulfate,Metabolon HD4 [nt-ms],Lipids,Steroid,30,PAT,1.16287872142203,1.47056714685566,2.33190759797117e-24,23.6322886625264,1.47056714685566
tetradecanedioate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Dicarboxylate",840,Fasting,1.09126459162631,1.46940118089029,1.1915017066962e-44,43.9239053312376,1.46940118089029
sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,90,PAT,1.01862070379032,1.46925875534941,1.07176004909658e-16,15.969902435742,1.46925875534941
1-methylxanthine,Metabolon HD4 [nt-ms],Xenobiotics,Xanthine Metabolism,840,Fasting,-0.0433904809665468,-1.4685927354338,3.01125193107188e-06,5.5212529084868,1.4685927354338
17-methylstearate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Branched",180,OLTT,-0.768862876560059,-1.46659115324703,2.46411158037152e-12,11.6083396302566,1.46659115324703
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipids,Phospholipid Metabolism,1920,Fasting,1.33299854767622,1.46556810441974,0.00016039673880428,3.79480446606248,1.46556810441974
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],Lipids,Endocannabinoid,60,OLTT,-0.298550476342534,-1.4654374376844,6.42883241378505e-12,11.1918678952398,1.4654374376844
15-methylpalmitate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Branched",960,Fasting,1.20183664158384,1.46425418273244,1.49492383409509e-09,8.82538093394481,1.46425418273244
glycolithocholate sulfate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,360,OLTT,0.779711859231245,1.46416310279002,7.85430034713241e-14,13.1048924953997,1.46416310279002
cortisol,Metabolon HD4 [nt-ms],Lipids,Steroid,45,PAT,0.783881520790381,1.46412770161364,1.54529989759342e-06,5.81098722418033,1.46412770161364
2-docosahexaenoyl-gpc (22:6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,240,OLTT,-0.298763958241968,-1.46404451760218,0.0032300372347204,2.49079247124772,1.46404451760218
1-docosahexaenoyl-gpe (22:6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,840,Fasting,1.31399844515732,1.46403707763486,7.15889686184366e-25,24.1451538944134,1.46403707763486
1-linolenoyl-gpc (18:3),Metabolon HD4 [nt-ms],Lipids,Lysolipid,480,OLTT,1.54032834365784,1.46195683249309,5.0975734975683e-16,15.2926365037826,1.46195683249309
n-acetyl-3-methylhistidine,Metabolon HD4 [nt-ms],Amino Acids,Histidine Metabolism,1920,Fasting,-0.235548540451843,-1.46092797520918,1.28474262608931e-05,4.89118386631289,1.46092797520918
leucine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",960,Fasting,1.35773724374702,1.46077272409372,6.02975998400467e-41,40.2196999747084,1.46077272409372
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",180,OLTT,0.894812791602647,1.45896090168314,3.917788369911e-12,11.4069590273158,1.45896090168314
17alpha-hydroxypregnenolone sulfate,Metabolon HD4 [nt-ms],Lipids,Steroid,120,OLTT,-0.126760626050839,-1.45813434387135,0.000596763028278784,3.22419809088372,1.45813434387135
17-methylstearate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Branched",120,PAT,0.515482032226477,1.45687562410473,5.24088749277061e-37,36.2805951632879,1.45687562410473
linoleoylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),1920,Fasting,0.891506577760646,1.45650870878854,7.62398414389744e-17,16.1178180155997,1.45650870878854
1-methylurate,Metabolon HD4 [nt-ms],Xenobiotics,Xanthine Metabolism,600,Fasting,0.102829403094393,-1.4552946510381,2.57375884504697e-05,4.58943214786357,1.4552946510381
4-hydroxyhippurate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,960,Fasting,-0.597213113987526,-1.4538539946664,9.48137580180918e-11,10.0231286394783,1.4538539946664
17alpha-hydroxypregnenolone sulfate,Metabolon HD4 [nt-ms],Lipids,Steroid,180,OLTT,-0.121608659767506,-1.45298237758802,0.000596763028278784,3.22419809088372,1.45298237758802
xanthine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",180,OLTT,-1.0314538837025,-1.45290386735887,1.96239463858018e-33,32.7072136513275,1.45290386735887
citrulline,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,480,OLTT,-0.420933952624615,-1.45257355522926,6.97509720568242e-13,12.156449735639,1.45257355522926
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],Lipids,Endocannabinoid,420,OLTT,-0.285096016210949,-1.45198297755282,6.42883241378505e-12,11.1918678952398,1.45198297755282
3-(4-hydroxyphenyl)lactate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,1920,Fasting,1.06305943048481,1.4517193705317,1.06930078929888e-07,6.9709001126041,1.4517193705317
3-hydroxymyristate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Monohydroxy",120,PAT,0.608565834787797,1.45143750737587,6.10424366483845e-24,23.2143681388503,1.45143750737587
3-(4-hydroxyphenyl)lactate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,45,PAT,0.659483238830137,1.4508944280852,6.5422506146942e-16,15.1842728233272,1.4508944280852
catechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,240,Fasting,0.132284724930657,-1.44926233815216,1.20508850451912e-230,229.918981056315,1.44926233815216
uridine,Metabolon HD4 [nt-ms],Nucleotides,"Pyrimidine Metabolism, Uracil containing",120,PAT,-0.260212485424356,1.4487783800191,5.45806580131407e-22,21.26296123287,1.4487783800191
"1,7-dimethylurate",Metabolon HD4 [nt-ms],Xenobiotics,Xanthine Metabolism,840,Fasting,-0.0348904644590448,-1.44595284087409,0.0017709432999441,2.75179534333595,1.44595284087409
glycohyocholate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,120,OLTT,1.13762479993858,1.44563514942178,8.43801533181464e-08,7.0737596898434,1.44563514942178
cortisone,Metabolon HD4 [nt-ms],Lipids,Steroid,120,OLTT,-0.250462208718858,-1.44403589356287,3.14573811374474e-15,14.5022774357146,1.44403589356287
palmitoylcholine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Choline),30,PAT,-1.04405601290951,-1.44263387520988,1.62503159856947e-17,16.7891381897922,1.44263387520988
uridine,Metabolon HD4 [nt-ms],Nucleotides,"Pyrimidine Metabolism, Uracil containing",240,OLTT,-1.07004307500892,-1.4424457860681,1.13567268768596e-36,35.9447468186377,1.4424457860681
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,120,OLTT,0.914067667518492,1.4421708876087,1.3267344288499e-18,17.8772160007434,1.4421708876087
"9,10-dihome",Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Dihydroxy",840,Fasting,0.52140501469927,1.44137975459003,3.52555305944304e-12,11.4527727448219,1.44137975459003
glycochenodeoxycholate sulfate,Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,420,OLTT,0.779977007870619,1.44047487749694,2.19979194264502e-10,9.65761839301148,1.44047487749694
propionylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (also BCAA Metabolism),720,Fasting,-0.854255618907476,-1.44034630625714,5.36009652299307e-19,18.2708273895935,1.44034630625714
caprate (10:0),Metabolon HD4 [nt-ms],Lipids,Medium Chain Fatty Acid,840,Fasting,1.07835101869716,1.43998403782568,2.15739815192493e-10,9.66606969762946,1.43998403782568
ursodeoxycholate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,120,OLTT,1.29741747318754,1.43922359585803,1.34448744658158e-10,9.87144324840967,1.43922359585803
n-acetyltryptophan,Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,1920,Fasting,-0.840459189792576,-1.43866174035876,3.28585650058091e-14,13.4833514069286,1.43866174035876
2-aminobutyrate,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",840,Fasting,1.20052195688636,1.43825116009575,2.70684885537318e-54,53.5675359936237,1.43825116009575
"4-androsten-3alpha,17alpha-diol monosulfate (2)",Metabolon HD4 [nt-ms],Lipids,Steroid,720,Fasting,-0.712910292697108,-1.43528279577797,1.95384722424707e-18,17.7091093977618,1.43528279577797
methyl-4-hydroxybenzoate sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,960,Fasting,-0.507966958031713,-1.43518354758407,1.50328115065486e-10,9.82295978803637,1.43518354758407
thymol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,1920,Fasting,-0.136813156314738,-1.4346020004092,0.00117760041384198,2.92900205038323,1.4346020004092
17alpha-hydroxypregnenolone sulfate,Metabolon HD4 [nt-ms],Lipids,Steroid,300,OLTT,-0.102541512683442,-1.43391523050395,0.000596763028278784,3.22419809088372,1.43391523050395
2-docosahexaenoyl-gpe (22:6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,180,OLTT,-0.69741551429926,-1.43391113439036,0.000211330454941622,3.67503791203422,1.43391113439036
1-methylguanidine,Metabolon HD4 [nt-ms],Amino Acids,Guanidino and Acetamido Metabolism,960,Fasting,-0.576134455598826,-1.43372353818964,7.57579355938689e-13,12.1205718683819,1.43372353818964
1-docosahexaenoyl-gpe (22:6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,720,Fasting,1.28278228641947,1.43282091889701,7.15889686184366e-25,24.1451538944134,1.43282091889701
17alpha-hydroxypregnenolone sulfate,Metabolon HD4 [nt-ms],Lipids,Steroid,480,OLTT,-0.101244386420617,-1.43261810424113,0.000596763028278784,3.22419809088372,1.43261810424113
pyruvate,Metabolon HD4 [nt-ms],Carbohydrates,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",90,OLTT,1.22756093343278,1.43036340439059,2.40421855533103e-17,16.6190260553632,1.43036340439059
caffeine,Metabolon HD4 [nt-ms],Xenobiotics,Xanthine Metabolism,840,Fasting,-0.173988063499805,-1.43036330528827,0.0279717856536919,1.5532798083946,1.43036330528827
5-hydroxyindoleacetate,Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,45,PAT,1.0541058863814,1.42925940971344,3.18308484200813e-09,8.49715178553077,1.42925940971344
cholate,Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,360,Fasting,-0.616113864049782,-1.42888049810488,4.73060171867035e-11,10.3250836147637,1.42888049810488
3-hydroxylaurate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Monohydroxy",720,Fasting,0.990761169309105,1.42408595711399,2.50847954377382e-07,6.6005894362198,1.42408595711399
beta-hydroxyisovalerate,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",1920,Fasting,1.32295378294057,1.4229288746519,1.04377352455751e-07,6.98139372327324,1.4229288746519
4-hydroxyhippurate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,240,Fasting,-0.566244165373241,-1.42288504605212,9.48137580180918e-11,10.0231286394783,1.42288504605212
17alpha-hydroxypregnenolone sulfate,Metabolon HD4 [nt-ms],Lipids,Steroid,360,OLTT,-0.0910866089258168,-1.42246032674633,0.000596763028278784,3.22419809088372,1.42246032674633
2-linoleoyl-gpe (18:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,420,OLTT,1.4109225959896,1.42228188772385,2.44625739254535e-24,23.6114978489019,1.42228188772385
taurolithocholate 3-sulfate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,300,OLTT,0.730594172659674,1.42050142947639,1.52326073285288e-14,13.8172257531658,1.42050142947639
15-methylpalmitate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Branched",60,OLTT,-0.644374799970042,-1.41886544576091,3.17035747066116e-20,19.4988917665574,1.41886544576091
5-hydroxyindoleacetate,Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,60,PAT,1.04305738462407,1.41821090795611,3.18308484200813e-09,8.49715178553077,1.41821090795611
3-hydroxybutyrate (bhba),Metabolon HD4 [nt-ms],Lipids,Ketone Bodies,720,Fasting,0.766134350061663,1.4177767367175,3.53079378918527e-105,104.452127646026,1.4177767367175
2-myristoyl-gpc (14:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,960,Fasting,-0.146677070256846,-1.41687106494588,8.05154962306626e-31,30.0941205260943,1.41687106494588
2-aminoheptanoate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Amino",1920,Fasting,-0.106019568373292,-1.41638112250249,1.15713729402036e-22,21.9366151090707,1.41638112250249
2-oleoyl-gpe (18:1),Metabolon HD4 [nt-ms],Lipids,Lysolipid,480,OLTT,1.41463050639902,1.4151350308838,2.52276308252692e-44,43.5981235329872,1.4151350308838
glycodeoxycholate sulfate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,420,OLTT,0.83635841862025,1.41367823307219,8.42448271944918e-18,17.0744567562116,1.41367823307219
alpha-hydroxyisocaproate,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",45,PAT,0.499901262979823,1.40982581969972,6.70426118235286e-18,17.1736490749498,1.40982581969972
oleoyl ethanolamide,Metabolon HD4 [nt-ms],Lipids,Endocannabinoid,60,OLTT,-0.533366609135889,-1.40816044341539,3.90429334270443e-26,25.4084575597728,1.40816044341539
s-allylcysteine,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,480,Fasting,0.664945569200693,-1.40580150889294,2.58077070457667e-81,80.5882505797881,1.40580150889294
gamma-glutamylglycine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,960,Fasting,-0.464883075114687,-1.40416005934305,3.68246335626865e-16,15.4338615660738,1.40416005934305
4-hydroxyhippurate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,600,Fasting,-0.546766822309245,-1.40340770298812,9.48137580180918e-11,10.0231286394783,1.40340770298812
maltose,Metabolon HD4 [nt-ms],Carbohydrates,Glycogen Metabolism,180,OLTT,0.499788163757129,1.40243996106503,4.87102917867804e-13,12.3123792688883,1.40243996106503
pregnenolone sulfate,Metabolon HD4 [nt-ms],Lipids,Steroid,180,OLTT,-0.137285417435167,-1.40205859958137,8.53185157895318e-09,8.0689567081924,1.40205859958137
laurate (12:0),Metabolon HD4 [nt-ms],Lipids,Medium Chain Fatty Acid,720,Fasting,1.04500292931677,1.40191027828087,3.04546784470759e-13,12.5163459815967,1.40191027828087
15-methylpalmitate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Branched",60,PAT,0.654939062129673,1.40118736838779,1.42734753872235e-36,35.8454702695113,1.40118736838779
citrate,Metabolon HD4 [nt-ms],Energy,TCA Cycle,720,Fasting,0.718101131392938,1.40035161280379,5.66503608915588e-08,7.24679731911544,1.40035161280379
methionine sulfoxide,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",90,PAT,-0.34208898952676,-1.40031219903254,5.63067351158788e-13,12.2494396540169,1.40031219903254
palmitoylcholine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Choline),45,PAT,-1.00160437353442,-1.40018223583478,1.62503159856947e-17,16.7891381897922,1.40018223583478
3-hydroxylaurate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Monohydroxy",1920,Fasting,0.966310493225029,1.39963528102992,2.50847954377382e-07,6.6005894362198,1.39963528102992
methyl-4-hydroxybenzoate sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,720,Fasting,-0.472191873866816,-1.39940846341917,1.50328115065486e-10,9.82295978803637,1.39940846341917
cholate,Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,960,Fasting,-0.586408095612357,-1.39917472966746,4.73060171867035e-11,10.3250836147637,1.39917472966746
3-hydroxydecanoate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Monohydroxy",1920,Fasting,0.84890595403926,1.39853793426306,9.1514475508568e-08,7.03851020499075,1.39853793426306
1-stearoyl-gpi (18:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,240,OLTT,-0.0666503202353072,-1.39823546635559,0.0931011771413977,1.03104482790393,1.39823546635559
propionylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (also BCAA Metabolism),960,Fasting,-0.811612117535618,-1.39770280488528,5.36009652299307e-19,18.2708273895935,1.39770280488528
